7069,0,0,False,105
7070,0,0,False,105
7071,0,0,False,105
7072,0,0,False,105
7073,0,0,False,105
7074,0,0,False,105
7075,0,0,False,105
7076,0,0,False,105
7077,0,0,False,105
7078,0,0,False,105
7079,0,0,False,105
7080,0,0,False,105
7081,0,0,False,105
7082,0,0,False,105
7083,0,0,False,105
7084,0,0,False,105
7085,0,0,False,105
7086,0,0,False,105
7087,0,0,False,105
7088,0,0,False,105
7089,0,0,False,105
7090,0,0,False,105
7091,0,0,False,105
7092,0,0,False,105
7093,0,0,False,105
7094,0,1,False,105
7095,0,0,False,105
7096,0,0,False,105
7097,0,0,False,105
7098,0,0,False,105
7099,0,0,False,105
7100,0,0,False,105
7101,0,0,False,105
7102,0,0,False,105
7103,0,0,False,105
7104,0,0,False,105
7105,0,0,False,105
7106,0,0,False,105
7107,0,0,False,105
7108,0,0,False,105
7109,0,0,False,105
7110,0,0,False,105
7111,0,0,False,105
7112,0,0,False,105
7113,0,0,False,105
7114,0,0,False,105
7115,0,0,False,105
7116,0,0,False,105
7117,0,0,False,105
7118,0,0,False,105
7119,0,0,False,105
7120,0,0,False,105
7121,0,0,False,105
7122,0,0,False,105
7123,0,0,False,105
7124,0,0,False,105
7125,0,0,False,105
7126,0,0,False,105
7127,0,0,False,105
7128,0,0,False,105
7129,0,0,False,105
7130,0,0,False,105
7131,0,0,False,105
7132,0,0,False,105
7133,0,0,False,105
7134,0,0,False,105
7135,0,0,False,105
7136,0,0,False,105
7137,0,0,False,105
7138,0,0,False,105
7139,0,0,False,105
7140,0,0,False,105
7141,0,0,False,105
7142,0,0,False,105
7143,0,0,False,105
7144,0,0,False,105
7145,0,0,False,105
7146,0,0,False,105
7147,0,0,False,105
7148,0,0,False,105
7149,0,0,False,105
7150,0,0,False,105
7151,0,0,False,105
7152,0,0,False,105
7153,0,0,False,105
7154,0,0,False,105
7155,0,0,False,105
7156,0,0,False,105
7157,0,0,False,105
7158,0,0,False,105
7159,0,0,False,105
7160,0,0,False,105
7161,0,0,False,105
7162,0,0,False,105
7163,0,0,False,105
7164,0,0,False,105
7165,0,0,False,105
7166,0,0,False,105
7167,0,0,False,105
7168,0,0,False,105
7169,0,0,False,105
7170,0,0,False,105
7171,0,0,False,105
7172,0,0,False,105
7173,0,0,False,105
7174,0,0,False,105
7175,0,0,False,105
7176,0,0,False,105
7177,0,0,False,105
7178,0,0,False,105
7179,0,0,False,105
7180,0,0,False,105
7181,0,0,False,105
7182,0,0,False,105
7183,0,0,False,105
7184,0,0,False,105
7185,0,0,False,105
7186,0,0,False,105
7187,0,0,False,105
7188,0,0,False,105
7189,0,0,False,105
7190,0,0,False,105
7191,0,0,False,105
7192,0,0,False,105
7193,0,0,False,105
7194,0,0,False,105
7195,0,0,False,105
7196,0,0,False,105
7197,0,0,False,105
7198,0,0,False,105
7199,0,0,False,105
7200,0,0,False,105
7201,0,0,False,105
7202,0,0,False,105
7203,0,0,False,105
7204,0,0,False,105
7205,0,0,False,105
7206,0,0,False,105
7207,0,0,False,105
7208,0,0,False,105
7209,0,0,False,105
7210,0,0,False,105
7211,0,0,False,105
7212,0,0,False,105
7213,0,0,False,105
7214,0,0,False,105
7215,0,0,False,105
7216,0,0,False,105
7217,0,0,False,105
7218,0,0,False,105
7219,0,1,False,105
7220,0,0,False,105
7221,0,0,False,105
7222,0,0,False,105
7223,0,0,False,105
7224,0,0,False,105
7225,0,0,False,105
7226,0,0,False,105
7227,0,0,False,105
7228,0,0,False,105
7229,0,0,False,105
7230,0,0,False,105
7231,0,0,False,105
7232,0,0,False,105
7233,0,0,False,105
7234,0,0,False,105
7235,0,0,False,105
7236,0,0,False,105
7237,0,0,False,105
7238,0,0,False,105
7239,0,0,False,105
7240,0,0,False,105
7241,0,0,False,105
7242,0,0,False,105
7243,0,0,False,105
7244,0,0,False,105
7245,0,0,False,105
7246,0,0,False,105
7247,0,0,False,105
7248,0,0,False,105
7249,0,0,False,105
7250,0,0,False,105
7251,0,0,False,105
7252,0,0,False,105
7253,0,0,False,105
7254,0,0,False,105
7255,0,0,False,105
7256,0,0,False,105
7257,0,0,False,105
7258,0,0,False,105
7259,0,0,False,105
7260,0,0,False,105
7261,0,0,False,105
7262,0,0,False,105
7263,0,0,False,105
7264,0,0,False,105
7265,0,0,False,105
7266,0,0,False,105
7267,0,0,False,105
7268,0,0,False,105
7269,0,0,False,105
7270,0,0,False,105
7271,0,0,False,105
7272,0,0,False,105
7273,0,0,False,105
7274,0,0,False,105
7275,0,0,False,105
7276,0,0,False,105
7277,0,0,False,105
7278,0,0,False,105
7279,0,0,False,105
7280,0,0,False,105
7281,0,0,False,105
7282,0,0,False,105
7283,0,0,False,105
7284,0,0,False,105
7285,0,0,False,105
7286,0,0,False,105
7287,0,0,False,105
7288,0,0,False,105
7289,0,0,False,105
7290,0,0,False,105
7291,0,0,False,105
7292,0,0,False,105
7293,0,0,False,105
7294,0,0,False,105
7295,0,1,False,105
7296,0,0,False,105
7297,0,0,False,105
7298,0,0,False,105
7299,0,0,False,105
7300,0,0,False,105
7301,0,0,False,105
7302,0,0,False,105
7303,0,0,False,105
7304,0,0,False,105
7305,0,0,False,105
7306,0,0,False,105
7307,0,0,False,105
7308,0,0,False,105
7309,0,0,False,105
7310,0,0,False,105
7311,0,0,False,105
7312,0,0,False,105
7313,0,0,False,105
7314,0,0,False,105
7315,0,0,False,105
7316,0,0,False,105
7317,0,0,False,105
7318,0,0,False,105
7319,0,0,False,105
7320,0,0,False,105
7321,0,0,False,105
7322,0,0,False,105
7323,0,0,False,105
7324,0,0,False,105
7325,0,0,False,105
7326,0,0,False,105
7327,0,0,False,105
7328,0,0,False,105
7329,0,0,False,105
7330,0,0,False,105
7331,0,0,False,105
7332,0,0,False,105
7333,0,0,False,105
7334,0,0,False,105
7335,0,0,False,105
7336,0,0,False,105
7337,0,0,False,105
7338,0,0,False,105
7339,0,0,False,105
7340,0,0,False,105
7341,0,1,False,105
7342,0,0,False,105
7343,0,0,False,105
7344,0,0,False,105
7345,0,0,False,105
7346,0,0,False,105
7347,0,0,False,105
7348,0,0,False,105
7349,0,0,False,105
7350,0,0,False,105
7351,0,0,False,105
7352,0,0,False,105
7353,0,0,False,105
7354,0,0,False,105
7355,0,0,False,105
7356,0,0,False,105
7357,0,0,False,105
7358,0,0,False,105
7359,0,0,False,105
7360,0,0,False,105
7361,0,0,False,105
7362,0,0,False,105
7363,0,0,False,105
7364,0,0,False,105
7365,0,0,False,105
7366,0,0,False,105
7367,0,0,False,105
7368,0,0,False,105
7369,0,0,False,105
7370,0,0,False,105
7371,0,0,False,105
7372,0,0,False,105
7373,0,0,False,105
7374,0,0,False,105
7375,0,0,False,105
7376,0,0,False,105
7377,0,0,False,105
7378,0,0,False,105
7379,0,0,False,105
7380,0,0,False,105
7381,0,1,False,105
7382,0,0,False,105
7383,0,0,False,105
7384,0,0,False,105
7385,0,0,False,105
7386,0,0,False,105
7387,0,0,False,105
7388,0,0,False,105
7389,0,1,False,105
7390,0,0,False,105
7391,0,0,False,105
7392,0,0,False,105
7393,0,0,False,105
7394,0,0,False,105
7395,0,0,False,105
7396,0,0,False,105
7397,0,0,False,105
7398,0,0,False,105
7399,0,0,False,105
7400,0,0,False,105
7401,0,0,False,105
7402,0,0,False,105
7403,0,0,False,105
7404,0,0,False,105
7405,0,0,False,105
7406,0,0,False,105
7407,0,0,False,105
7408,0,0,False,105
7409,0,0,False,105
7410,0,0,False,105
7411,0,0,False,105
7412,0,0,False,105
7413,0,0,False,105
7414,0,0,False,105
7415,0,0,False,105
7416,0,0,False,105
7417,0,0,False,105
7418,0,0,False,105
7419,0,0,False,105
7420,0,0,False,105
7421,0,0,False,105
7422,0,0,False,105
7423,0,0,False,105
7424,0,0,False,105
7425,0,0,False,105
7426,0,0,False,105
7427,0,0,False,105
7428,0,0,False,105
7429,0,0,False,105
7430,0,0,False,105
7431,0,0,False,105
7432,0,0,False,105
7433,0,0,False,105
7434,0,0,False,105
7435,0,0,False,105
7436,0,0,False,105
7437,0,0,False,105
7438,0,0,False,105
7439,0,0,False,105
7440,0,0,False,105
7441,0,0,False,105
7442,0,0,False,105
7443,0,0,False,105
7444,0,0,False,105
7445,0,0,False,105
7446,0,0,False,105
7447,0,0,False,105
7448,0,0,False,105
7449,0,0,False,105
7450,0,0,False,105
7451,0,0,False,105
7452,0,0,False,105
7453,0,0,False,105
7454,0,0,False,105
7455,0,0,False,105
7456,0,0,False,105
7457,0,0,False,105
7458,0,0,False,105
7459,0,0,False,105
7460,0,0,False,105
7461,0,0,False,105
7462,0,0,False,105
7463,0,0,False,105
7464,0,0,False,105
7465,0,0,False,105
7466,0,0,False,105
7467,0,0,False,105
7468,0,0,False,105
7469,0,0,False,105
7470,0,0,False,105
7471,0,0,False,105
7472,0,0,False,105
7473,0,0,False,105
7474,0,0,False,105
7475,0,0,False,105
7476,0,0,False,105
7477,0,0,False,105
7478,0,0,False,105
7479,0,0,False,105
7480,0,0,False,105
7481,0,0,False,105
7482,0,0,False,105
7483,0,0,False,105
7484,0,0,False,105
7485,0,0,False,105
7486,0,0,False,105
7487,0,0,False,105
7488,0,0,False,105
7489,0,0,False,105
7490,0,0,False,105
7491,0,0,False,105
7492,0,0,False,105
7493,0,0,False,105
7494,0,0,False,105
7495,0,0,False,105
7496,0,0,False,105
7497,0,0,False,105
7498,0,0,False,105
7499,0,0,False,105
7500,0,0,False,105
7501,0,0,False,105
7502,0,0,False,105
7503,0,0,False,105
7504,0,0,False,105
7505,0,0,False,105
7506,0,0,False,105
7507,0,0,False,105
7508,0,0,False,105
7509,0,0,False,105
7510,0,0,False,105
7511,0,0,False,105
7512,0,0,False,105
7513,0,0,False,105
7514,0,0,False,105
7515,0,0,False,105
7516,0,0,False,105
7517,0,0,False,105
7518,0,0,False,105
7519,0,0,False,105
7520,0,0,False,105
7521,0,0,False,105
7522,0,0,False,105
7523,0,0,False,105
7524,0,0,False,105
7525,0,0,False,105
7526,0,0,False,105
7527,0,0,False,105
7528,0,0,False,105
7529,0,0,False,105
7530,0,0,False,105
7531,0,0,False,105
7532,0,0,False,105
7533,0,0,False,105
7534,0,0,False,105
7535,0,0,False,105
7536,0,0,False,105
7537,0,0,False,105
7538,0,0,False,105
7539,0,0,False,105
7540,0,0,False,105
7541,0,0,False,105
7542,0,0,False,105
7543,0,0,False,105
7544,0,0,False,105
7545,0,0,False,105
7546,0,0,False,105
7547,0,0,False,105
7548,0,0,False,105
7549,0,0,False,105
7550,0,0,False,105
7551,0,0,False,105
7552,0,0,False,105
7553,0,0,False,105
7554,0,0,False,105
7555,0,0,False,105
7556,0,0,False,105
7557,0,0,False,105
7558,0,0,False,105
7559,0,0,False,105
7560,0,0,False,105
7561,0,0,False,105
7562,0,0,False,105
7563,0,0,False,105
7564,0,0,False,105
7565,0,0,False,105
7566,0,0,False,105
7567,0,0,False,105
7568,0,0,False,105
7569,0,0,False,105
7570,0,0,False,105
7571,0,0,False,105
7572,0,0,False,105
7573,0,0,False,105
7574,0,0,False,105
7575,0,0,False,105
7576,0,0,False,105
7577,0,0,False,105
7578,0,0,False,105
7579,0,0,False,105
7580,0,0,False,105
7581,0,0,False,105
7582,0,0,False,105
7583,0,0,False,105
7584,0,0,False,105
7585,0,0,False,105
7586,0,0,False,105
7587,0,0,False,105
7588,0,0,False,105
7589,0,0,False,105
7590,0,0,False,105
7591,0,0,False,105
7592,0,0,False,105
7593,0,0,False,105
7594,0,0,False,105
7595,0,0,False,105
7596,0,0,False,105
7597,0,0,False,105
7598,0,0,False,105
7599,0,0,False,105
7600,0,0,False,105
7601,0,0,False,105
7602,0,0,False,105
7603,0,0,False,105
7604,0,0,False,105
7605,0,0,False,105
7606,0,0,False,105
7607,0,0,False,105
7608,0,0,False,105
7609,0,0,False,105
7610,0,0,False,105
7611,0,0,False,105
7612,0,0,False,105
7613,0,0,False,105
7614,0,0,False,105
7615,0,0,False,105
7616,0,0,False,105
7617,0,0,False,105
7618,0,1,False,105
7619,0,0,False,105
7620,0,0,False,105
7621,0,0,False,105
7622,0,0,False,105
7623,0,0,False,105
7624,0,0,False,105
7625,0,0,False,105
7626,0,0,False,105
7627,0,0,False,105
7628,0,0,False,105
7629,0,0,False,105
7630,0,0,False,105
7631,0,0,False,105
7632,0,0,False,105
7633,0,0,False,105
7634,0,0,False,105
7635,0,0,False,105
7636,0,0,False,105
7637,0,0,False,105
7638,0,0,False,105
7639,0,0,False,105
7640,0,0,False,105
7641,0,0,False,105
7642,0,0,False,105
7643,0,0,False,105
7644,0,0,False,105
7645,0,0,False,105
7646,0,0,False,105
7647,0,0,False,105
7648,0,0,False,105
7649,0,0,False,105
7650,0,0,False,105
7651,0,0,False,105
7652,0,0,False,105
7653,0,0,False,105
7654,0,0,False,105
7655,0,0,False,105
7656,0,0,False,105
7657,0,0,False,105
7658,0,0,False,105
7659,0,0,False,105
7660,0,0,False,105
7661,0,1,False,105
7662,0,0,False,105
7663,0,0,False,105
7664,0,0,False,105
7665,0,0,False,105
7666,0,0,False,105
7667,0,0,False,105
7668,0,0,False,105
7669,0,0,False,105
7670,0,0,False,105
7671,0,0,False,105
7672,0,0,False,105
7673,0,0,False,105
7674,0,0,False,105
7675,0,0,False,105
7676,0,0,False,105
7677,0,0,False,105
7678,0,0,False,105
7679,0,0,False,105
7680,0,0,False,105
7681,0,0,False,105
7682,0,0,False,105
7683,0,0,False,105
7684,0,0,False,105
7685,0,0,False,105
7686,0,0,False,105
7687,0,0,False,105
7688,0,0,False,105
7689,0,0,False,105
7690,0,0,False,105
7691,0,0,False,105
7692,0,0,False,105
7693,0,0,False,105
7694,0,0,False,105
7695,0,0,False,105
7696,0,0,False,105
7697,0,0,False,105
7698,0,0,False,105
7699,0,0,False,105
7700,0,0,False,105
7701,0,0,False,105
7702,0,0,False,105
7703,0,0,False,105
7704,0,0,False,105
7705,0,0,False,105
7706,0,0,False,105
7707,0,0,False,105
7708,0,0,False,105
7709,0,0,False,105
7710,0,0,False,105
7711,0,0,False,105
7712,0,0,False,105
7713,0,0,False,105
7714,0,0,False,105
7715,0,0,False,105
7716,0,0,False,105
7717,0,0,False,105
7718,0,0,False,105
7719,0,0,False,105
7720,0,0,False,105
7721,0,0,False,105
7722,0,0,False,105
7723,0,0,False,105
7724,0,0,False,105
7725,0,0,False,105
7726,0,0,False,105
7727,0,0,False,105
7728,0,0,False,105
7729,0,0,False,105
7730,0,0,False,105
7731,0,0,False,105
7732,0,0,False,105
7733,0,0,False,105
7734,0,0,False,105
7735,0,0,False,105
7736,0,0,False,105
7737,0,0,False,105
7738,0,0,False,105
7739,0,0,False,105
7740,0,0,False,105
7741,0,0,False,105
7742,0,0,False,105
7743,0,0,False,105
7744,0,0,False,105
7745,0,0,False,105
7746,0,0,False,105
7747,0,0,False,105
7748,0,0,False,105
7749,0,0,False,105
7750,0,0,False,105
7751,0,0,False,105
7752,0,0,False,105
7753,0,0,False,105
7754,0,1,False,105
7755,0,0,False,105
7756,0,0,False,105
7757,0,0,False,105
7758,0,0,False,105
7759,0,0,False,105
7760,0,0,False,105
7761,0,1,False,105
7762,0,0,False,105
7763,0,0,False,105
7764,0,0,False,105
7765,0,0,False,105
7766,0,0,False,105
7767,0,0,False,105
7768,0,0,False,105
7769,0,0,False,105
7770,0,0,False,105
7771,0,0,False,105
7772,0,0,False,105
7773,0,0,False,105
7774,0,0,False,105
7775,0,0,False,105
7776,0,0,False,105
7777,0,0,False,105
7778,0,0,False,105
7779,0,0,False,105
7780,0,0,False,105
7781,0,0,False,105
7782,0,0,False,105
7783,0,0,False,105
7784,0,0,False,105
7785,0,1,False,105
7786,0,0,False,105
7787,0,1,False,105
7788,0,0,False,105
7789,0,0,False,105
7790,0,0,False,105
7791,0,0,False,105
7792,0,0,False,105
7793,0,0,False,105
7794,0,0,False,105
7795,0,0,False,105
7796,0,0,False,105
7797,0,0,False,105
7798,0,0,False,105
7799,0,0,False,105
7800,0,0,False,105
7801,0,0,False,105
7802,0,0,False,105
7803,0,0,False,105
7804,0,0,False,105
7805,0,0,False,105
7806,0,0,False,105
7807,0,0,False,105
7808,0,0,False,105
7809,0,0,False,105
7810,0,0,False,105
7811,0,0,False,105
7812,0,0,False,105
7813,0,0,False,105
7814,0,0,False,105
7815,0,0,False,105
7816,0,0,False,105
7817,0,0,False,105
7818,0,0,False,105
7819,0,0,False,105
7820,0,0,False,105
7821,0,0,False,105
7822,0,0,False,105
7823,0,0,False,105
7824,0,0,False,105
7825,0,0,False,105
7826,0,0,False,105
7827,0,0,False,105
7828,0,0,False,105
7829,0,0,False,105
7830,0,0,False,105
7831,0,0,False,105
7832,0,0,False,105
7833,0,0,False,105
7834,0,0,False,105
7835,0,0,False,105
7836,0,0,False,105
7837,0,0,False,105
7838,0,0,False,105
7839,0,0,False,105
7840,0,0,False,105
7841,0,0,False,105
7842,0,0,False,105
7843,0,0,False,105
7844,0,0,False,105
7845,0,0,False,105
7846,0,0,False,105
7847,0,0,False,105
7848,0,0,False,105
7849,0,0,False,105
7850,0,0,False,105
7851,0,0,False,105
7852,0,0,False,105
7853,0,0,False,105
7854,0,0,False,105
7855,0,0,False,105
7856,0,0,False,105
7857,0,0,False,105
7858,0,0,False,105
7859,0,0,False,105
7860,0,0,False,105
7861,0,0,False,105
7862,0,0,False,105
7863,0,0,False,105
7864,0,0,False,105
7865,0,0,False,105
7866,0,0,False,105
7867,0,0,False,105
7868,0,0,False,105
7869,0,0,False,105
7870,0,0,False,105
7871,0,0,False,105
7872,0,0,False,105
7873,0,0,False,105
7874,0,0,False,105
7875,0,0,False,105
7876,0,0,False,105
7877,0,0,False,105
7878,0,0,False,105
7879,0,0,False,105
7880,0,0,False,105
7881,0,0,False,105
7882,0,0,False,105
7883,0,0,False,105
7884,0,0,False,105
7885,0,0,False,105
7886,0,0,False,105
7887,0,0,False,105
7888,0,0,False,105
7889,0,0,False,105
7890,0,0,False,105
7891,0,0,False,105
7892,0,0,False,105
7893,0,0,False,105
7894,0,0,False,105
7895,0,0,False,105
7896,0,0,False,105
7897,0,0,False,105
7898,0,0,False,105
7899,0,0,False,105
7900,0,0,False,105
7901,0,0,False,105
7902,0,0,False,105
7903,0,0,False,105
7904,0,0,False,105
7905,0,0,False,105
7906,0,0,False,105
7907,0,0,False,105
7908,0,0,False,105
7909,0,0,False,105
7910,0,0,False,105
7911,0,0,False,105
7912,0,0,False,105
7913,0,0,False,105
7914,0,0,False,105
7915,0,0,False,105
7916,0,0,False,105
7917,0,0,False,105
7918,0,0,False,105
7919,0,0,False,105
7920,0,0,False,105
7921,0,0,False,105
7922,0,0,False,105
7923,0,0,False,105
7924,0,0,False,105
7925,0,0,False,105
7926,0,0,False,105
7927,0,0,False,105
7928,0,0,False,105
7929,0,0,False,105
7930,0,0,False,105
7931,0,0,False,105
7932,0,0,False,105
7933,0,0,False,105
7934,0,0,False,105
7935,0,0,False,105
7936,0,0,False,105
7937,0,0,False,105
7938,0,0,False,105
7939,0,0,False,105
7940,0,0,False,105
7941,0,0,False,105
7942,0,0,False,105
7943,0,0,False,105
7944,0,0,False,105
7945,0,0,False,105
7946,0,0,False,105
7947,0,0,False,105
7948,0,0,False,105
7949,0,0,False,105
7950,0,0,False,105
7951,0,0,False,105
7952,0,0,False,105
7953,0,0,False,105
7954,0,0,False,105
7955,0,0,False,105
7956,0,0,False,105
7957,0,0,False,105
7958,0,0,False,105
7959,0,0,False,105
7960,0,0,False,105
7961,0,0,False,105
7962,0,0,False,105
7963,0,0,False,105
7964,0,0,False,105
7965,0,0,False,105
7966,0,0,False,105
7967,0,0,False,105
7968,0,0,False,105
7969,0,0,False,105
7970,0,0,False,105
7971,0,0,False,105
7972,0,0,False,105
7973,0,0,False,105
7974,0,0,False,105
7975,0,0,False,105
7976,0,0,False,105
7977,0,0,False,105
7978,0,0,False,105
7979,0,0,False,105
7980,0,0,False,105
7981,0,0,False,105
7982,0,0,False,105
7983,0,0,False,105
7984,0,0,False,105
7985,0,0,False,105
7986,0,0,False,105
7987,0,0,False,105
7988,0,0,False,105
7989,0,0,False,105
7990,0,0,False,105
7991,0,0,False,105
7992,0,0,False,105
7993,0,0,False,105
7994,0,0,False,105
7995,0,0,False,105
7996,0,0,False,105
7997,0,0,False,105
7998,0,0,False,105
7999,0,0,False,105
8000,0,0,False,105
8001,0,0,False,105
8002,0,0,False,105
8003,0,0,False,105
8004,0,0,False,105
8005,0,0,False,105
8006,0,0,False,105
8007,0,0,False,105
8008,0,0,False,105
8009,0,0,False,105
8010,0,0,False,105
8011,0,0,False,105
8012,0,0,False,105
8013,0,0,False,105
8014,0,0,False,105
8015,0,0,False,105
8016,0,0,False,105
8017,0,0,False,105
8018,0,0,False,105
8019,0,0,False,105
8020,0,0,False,105
8021,0,0,False,105
